EmployeeID	Gender	Gender Identity	Race/Ethnicity	Veteran	Disability	Education	Sexual Orientation
100524	female	female	White	0	0	Undergraduate	Heterosexual
100525	female	female	White	0	0	Undergraduate	Heterosexual
100526	male	male	White	0	0	Undergraduate	Missing
100527	male	male	White	0	0	Undergraduate	Heterosexual
100528	female	female	Two or More Races	0	0	Undergraduate	Heterosexual
100529	female	female	White	0	0	Some College	Other LGBTQ+
100530	female	Non-binary/third gender	White	0	0	Undergraduate	Heterosexual
100531	female	female	White	0	0	Undergraduate	Heterosexual
100532	female	female	White	0	0	High School	Missing
100533	female	female	Asian	0	0	Undergraduate	Missing
100534	female	female	Asian	0	0	Undergraduate	Heterosexual
100535	male	male	White	0	0	Some College	Other LGBTQ+
100536	female	female	White	0	0	High School	Missing
100537	male	Prefer not to say	White	0	0	Some College	Other LGBTQ+
100538	male	male	Asian	0	0	Undergraduate	Heterosexual
100539	female	female	Black or African American	0	0	High School	Missing
100540	male	male	White	0	0	Some College	Other LGBTQ+
100541	female	female	White	0	0	Undergraduate	Heterosexual
100542	male	male	Asian	0	0	Graduate	Heterosexual
100543	male	male	White	0	0	Undergraduate	Heterosexual
100544	male	male	White	0	0	Undergraduate	Missing
100545	female	female	White	0	0	Graduate	Heterosexual
100546	female	female	White	0	0	Undergraduate	Heterosexual
100547	male	male	Asian	0	0	Some College	Bisexual
100548	female	female	White	0	0	Undergraduate	Missing
100549	male	male	Asian	0	0	Some College	Bisexual
100550	female	female	White	0	0	Undergraduate	Heterosexual
100551	female	female	White	0	0	Undergraduate	Heterosexual
100552	female	female	Black or African American	0	0	Undergraduate	Heterosexual
100553	male	Prefer not to say	White	0	0	Undergraduate	Heterosexual
100554	female	female	Asian	0	0	Undergraduate	Heterosexual
100555	female	female	Asian	0	0	Undergraduate	Missing
100556	male	Prefer not to say	Asian	0	0	Undergraduate	Missing
100557	female	female	White	0	0	Undergraduate	Missing
100558	male	male	White	0	1	Undergraduate	Missing
100559	female	female	White	0	0	Graduate	Heterosexual
100560	female	female	White	0	0	PhD	Lesbian
100561	male	male	White	0	0	High School	Missing
100562	male	male	White	0	0	Undergraduate	Heterosexual
100563	female	female	White	0	0	High School	Missing
100564	male	male	Asian	0	0	Undergraduate	Missing
100565	male	male	White	0	0	Undergraduate	Heterosexual
100566	male	male	Asian	0	0	Undergraduate	Heterosexual
100567	male	male	Asian	0	0	Undergraduate	Heterosexual
100568	female	female	Asian	0	0	Undergraduate	Heterosexual
100569	male	male	Asian	0	0	Undergraduate	Heterosexual
100570	male	male	Asian	0	0	Undergraduate	Heterosexual
100571	female	female	White	0	0	Some College	Lesbian
100572	male	male	White	0	0	Undergraduate	Heterosexual
100573	female	female	White	0	0	High School	Missing
100574	male	Non-binary/third gender	Asian	0	0	Undergraduate	Heterosexual
100575	male	male	Asian	0	0	Undergraduate	Heterosexual
100576	female	female	Asian	0	0	Undergraduate	Heterosexual
100577	female	female	Hispanic or Latino	0	0	Undergraduate	Heterosexual
100578	female	female	Hispanic or Latino	0	0	High School	Missing
100579	female	female	White	0	0	Undergraduate	Heterosexual
100580	female	female	White	1	0	High School	Missing
100581	male	male	White	0	0	Undergraduate	Heterosexual
100582	male	male	Asian	0	0	Some College	Gay
100583	female	female	White	1	0	Undergraduate	Heterosexual
100584	male	male	Asian	0	0	High School	Missing
100585	male	male	Asian	0	0	High School	Missing
100586	female	female	Asian	0	0	High School	Missing
100587	female	female	Asian	0	0	Undergraduate	Missing
100588	male	male	White	0	0	High School	Missing
100589	female	female	White	0	0	Undergraduate	Heterosexual
100590	female	female	White	0	0	Undergraduate	Heterosexual
100591	male	male	Asian	0	0	Undergraduate	Heterosexual
100592	female	female	Asian	0	0	Undergraduate	Heterosexual
100593	female	female	Asian	0	0	Undergraduate	Missing
100594	male	male	White	0	0	Some College	Gay
100595	male	Prefer not to say	White	0	0	Undergraduate	Heterosexual
100596	female	female	White	0	0	High School	Missing
100597	male	male	White	0	0	Undergraduate	Heterosexual
100598	male	male	Asian	0	0	Undergraduate	Heterosexual
100599	female	female	White	0	0	Undergraduate	Heterosexual
100600	male	male	White	0	0	High School	Missing
100601	female	female	Asian	0	0	Undergraduate	Heterosexual
100602	male	male	White	0	0	Undergraduate	Heterosexual
100603	male	male	White	0	0	High School	Missing
100604	male	male	White	0	0	Graduate	Heterosexual
100605	male	Non-binary/third gender	White	0	0	Undergraduate	Heterosexual
100606	female	female	Asian	1	0	Undergraduate	Heterosexual
100607	male	Prefer not to say	Asian	0	0	Undergraduate	Heterosexual
100608	male	male	White	0	0	Undergraduate	Heterosexual
100609	female	female	White	0	0	Some College	Other LGBTQ+
100610	female	female	White	0	0	Undergraduate	Heterosexual
100611	male	male	Asian	0	0	Undergraduate	Heterosexual
100612	female	Prefer not to say	White	0	0	Undergraduate	Missing
100613	male	male	White	0	0	Some College	Bisexual
100614	male	male	White	0	0	High School	Missing
100615	male	male	White	0	0	Undergraduate	Heterosexual
100616	female	female	White	0	0	Undergraduate	Heterosexual
100617	male	male	Asian	0	0	Undergraduate	Missing
100618	male	male		0	0	Undergraduate	Heterosexual
100619	male	male	White	0	0	Undergraduate	Heterosexual
100620	female	female	White	0	0	Graduate	Heterosexual
100621	female	female	Black or African American	0	0	High School	Missing
100622	male	male	Hispanic or Latino	0	0	Undergraduate	Heterosexual
100623	female	female	White	0	0	Undergraduate	Heterosexual
100624	male	Prefer to self-describe	Asian	1	0	Graduate	Heterosexual
100625	male	Prefer to self-describe	White	0	0	Undergraduate	Heterosexual
100626	female	female	Asian	0	0	Undergraduate	Heterosexual
100627	female	female		0	0	Undergraduate	Heterosexual
100628	female	female		0	1	Undergraduate	Heterosexual
100629	male	Non-binary/third gender	White	1	0	High School	Missing
100630	female	female	White	0	0	Undergraduate	Heterosexual
100631	female	female	White	0	0	Undergraduate	Heterosexual
100632	female	female	Asian	0	0	Undergraduate	Missing
100633	male	male	Hispanic or Latino	0	0	Graduate	Heterosexual
100634	male	male	Asian	0	1	Undergraduate	Heterosexual
100635	female	female	White	0	0	Some College	Bisexual
100636	male	male	Asian	0	0	Undergraduate	Heterosexual
100637	female	Non-binary/third gender	White	0	0	Undergraduate	Missing
100638	female	female	White	0	0	Undergraduate	Heterosexual
100639	female	female	Asian	0	0	Undergraduate	Heterosexual
100640	female	female	Asian	0	0	Undergraduate	Heterosexual
100641	female	female	White	0	0	Undergraduate	Missing
100642	female	female	Asian	0	0	High School	Missing
100643	male	male	White	0	0	Undergraduate	Heterosexual
100644	male	male	White	0	0	Undergraduate	Heterosexual
100645	female	female	White	0	0	High School	Missing
100646	female	female	White	0	0	Undergraduate	Heterosexual
100647	male	male	White	0	0	Undergraduate	Missing
100648	male	male	White	0	0	Undergraduate	Heterosexual
100649	female	female	White	0	0	Undergraduate	Heterosexual
100650	male	male	White	1	0	Undergraduate	Missing
100651	male	male	Asian	0	0	Undergraduate	Heterosexual
100652	female	female	Asian	0	0	Undergraduate	Missing
100653	female	female	White	0	0	Undergraduate	Heterosexual
100654	female	Prefer to self-describe	White	0	0	Undergraduate	Heterosexual
100655	male	male	White	0	0	Undergraduate	Heterosexual
100656	female	female	White	0	0	Graduate	Heterosexual
100657	male	male	Hispanic or Latino	0	0	Undergraduate	Heterosexual
100658	male	male	White	0	0	High School	Missing
100659	male	male	White	0	0	Undergraduate	Heterosexual
100660	male	male	White	0	0	Undergraduate	Heterosexual
100661	male	male	White	0	0	Undergraduate	Heterosexual
100662	male	male	White	0	0	Undergraduate	Heterosexual
100663	female	female	Hispanic or Latino	0	0	Undergraduate	Heterosexual
100664	male	male	White	0	0	Undergraduate	Missing
100665	female	female	White	0	0	Undergraduate	Heterosexual
100666	male	Prefer not to say	Asian	0	0	Undergraduate	Missing
100667	female	female	Asian	0	0	Undergraduate	Heterosexual
100668	female	female	Asian	0	0	Undergraduate	Heterosexual
100669	male	male	White	0	0	Undergraduate	Heterosexual
100670	male	male	Asian	0	0	Undergraduate	Heterosexual
100671	male	male	Asian	0	0	Undergraduate	Heterosexual
100672	female	female	White	0	0	Undergraduate	Missing
100673	male	male	White	0	0	High School	Missing
100674	male	male	White	0	0	Graduate	Heterosexual
100675	female	Prefer not to say	Asian	0	0	High School	Missing
100676	female	female	White	0	0	Some College	Bisexual
100677	male	Prefer not to say	White	0	0	Graduate	Heterosexual
100678	male	male	Asian	0	0	Graduate	Heterosexual
100679	male	male	White	0	0	Undergraduate	Missing
100680	male	male	Asian	0	0	Undergraduate	Heterosexual
100681	male	male	Asian	0	0	High School	Missing
100682	female	female		0	0	Some College	Other LGBTQ+
100683	male	male	White	0	0	Undergraduate	Heterosexual
100684	female	female	White	0	0	High School	Missing
100685	male	male	Asian	0	0	Undergraduate	Heterosexual
100686	male	male	White	0	0	Undergraduate	Heterosexual
100687	male	male	White	0	0	High School	Missing
100688	male	male	White	1	0	Undergraduate	Heterosexual
100689	male	male	White	0	0	PhD	Gay
100690	male	Prefer not to say	Asian	0	0	High School	Missing
100691	male	male	Asian	0	0	Graduate	Heterosexual
100692	male	male	White	0	0	Undergraduate	Heterosexual
100693	male	male	Asian	0	0	Undergraduate	Heterosexual
100694	male	male	Asian	0	0	Some College	Other LGBTQ+
100695	male	Non-binary/third gender	White	0	0	Undergraduate	Heterosexual
100696	male	male	White	0	0	Undergraduate	Heterosexual
100697	female	female	White	0	0	Undergraduate	Heterosexual
100698	female	female	Black or African American	0	0	Graduate	Heterosexual
100699	female	female	Asian	0	0	High School	Missing
100700	female	female		0	0	Undergraduate	Heterosexual
100701	male	male		0	0	High School	Missing
100702	female	female	Asian	0	0	Undergraduate	Heterosexual
100703	female	female	Asian	0	0	Undergraduate	Heterosexual
100704	male	male	White	0	0	Undergraduate	Heterosexual
100705	male	male		0	1	Graduate	Heterosexual
100706	male	Prefer to self-describe	White	0	0	Undergraduate	Missing
100707	male	male	Asian	0	0	Undergraduate	Heterosexual
100708	male	male	White	0	0	Undergraduate	Heterosexual
100709	female	female	White	0	0	Undergraduate	Missing
100710	male	male	Asian	0	0	Undergraduate	Heterosexual
100711	male	male	White	0	0	Undergraduate	Missing
100712	female	female	White	0	0	Undergraduate	Heterosexual
100713	male	male		0	0	Some College	Bisexual
100714	male	male	White	0	0	Undergraduate	Heterosexual
100715	female	female	White	0	0	Undergraduate	Heterosexual
100716	female	female	Asian	0	0	Undergraduate	Heterosexual
100717	female	female	Hispanic or Latino	0	0	High School	Missing
100718	male	male		0	0	Undergraduate	Heterosexual
100719	female	female		0	0	Undergraduate	Heterosexual
100720	male	male	White	0	0	High School	Missing
100721	male	male	Asian	0	0	High School	Missing
100722	male	male	White	0	0	High School	Missing
100723	female	female	White	1	0	Undergraduate	Heterosexual
100724	female	female	Asian	0	0	High School	Missing
100725	female	female	White	0	0	Undergraduate	Heterosexual
100726	male	Prefer not to say	White	0	0	PhD	Gay
100727	female	female		0	0	Undergraduate	Heterosexual
100728	male	male	White	0	0	Undergraduate	Heterosexual
100729	female	female	Asian	0	0	Undergraduate	Missing
100730	male	male	Hispanic or Latino	0	0	Undergraduate	Heterosexual
100731	male	male	White	0	0	High School	Missing
100732	male	male	White	0	0	Some College	Other LGBTQ+
100733	female	female	White	0	0	Undergraduate	Missing
100734	female	female	Asian	0	0	Undergraduate	Heterosexual
100735	male	male		0	0	Undergraduate	Heterosexual
100736	female	Non-binary/third gender	Asian	0	0	Some College	Bisexual
100737	female	female	Asian	0	0	Undergraduate	Missing
100738	male	male	White	0	0	Undergraduate	Heterosexual
100739	male	male	White	0	0	Undergraduate	Heterosexual
100740	female	female	White	0	0	Undergraduate	Heterosexual
100741	male	male	White	1	0	High School	Missing
100742	female	female	White	0	0	Undergraduate	Heterosexual
100743	female	female	White	0	0	High School	Missing
100744	male	male	White	0	0	Undergraduate	Heterosexual
100745	male	male	White	0	0	High School	Missing
100746	female	female	Asian	0	0	Undergraduate	Missing
100747	male	male	White	1	0	Graduate	Heterosexual
100748	male	male	Asian	0	0	Undergraduate	Missing
100749	male	male		0	0	High School	Missing
100750	female	female	White	0	0	Undergraduate	Heterosexual
100751	male	male	White	0	0	Graduate	Heterosexual
100752	female	female	White	0	0	Undergraduate	Missing
100753	female	female	White	0	0	High School	Missing
100754	female	female	White	0	0	Undergraduate	Heterosexual
100755	female	female	Hispanic or Latino	0	0	Undergraduate	Heterosexual
100756	male	male	Hispanic or Latino	0	0	Graduate	Heterosexual
100757	female	female	White	0	0	Undergraduate	Heterosexual
100758	female	female	White	0	0	PhD	Lesbian
100759	male	male	White	0	0	Undergraduate	Heterosexual
100760	female	female	White	1	1	Undergraduate	Heterosexual
100761	male	male	Asian	0	0	Undergraduate	Heterosexual
100762	female	female	White	0	0	Undergraduate	Heterosexual
100763	male	male	White	0	0	High School	Missing
100764	male	male	Asian	0	0	Undergraduate	Heterosexual
100765	female	female	White	0	0	Undergraduate	Missing
100766	male	male	White	0	0	Undergraduate	Heterosexual
100767	male	male	Asian	0	0	High School	Missing
100768	male	male	White	0	0	High School	Missing
100769	male	male	Asian	1	0	High School	Missing
100770	male	male	White	0	0	High School	Missing
100771	male	Prefer to self-describe	White	0	0	Undergraduate	Heterosexual
100772	male	Prefer not to say	White	0	1	Undergraduate	Heterosexual
100773	male	male	White	0	0	Undergraduate	Heterosexual
100774	female	female	Black or African American	0	0	Graduate	Heterosexual
100775	female	female	Native Hawaiian or Pacific Islander	0	0	Undergraduate	Heterosexual
100776	female	female	Black or African American	0	0	High School	Missing
100777	male	male	Asian	0	0	Undergraduate	Heterosexual
100778	female	female	Hispanic or Latino	0	0	Undergraduate	Heterosexual
100779	female	female	White	0	0	Undergraduate	Heterosexual
100780	female	Prefer not to say	Black or African American	0	0	High School	Missing
100781	male	male	Asian	1	0	High School	Missing
100782	female	female	White	0	0	Undergraduate	Missing
100783	female	female	Asian	0	0	Undergraduate	Missing
100784	male	male	Black or African American	0	1	Undergraduate	Heterosexual
100785	female	female	White	0	0	High School	Missing
100786	female	female		0	0	Undergraduate	Heterosexual
100787	female	female	White	0	0	Undergraduate	Heterosexual
100788	male	male	White	0	0	High School	Missing
100789	male	male	Asian	0	0	Undergraduate	Heterosexual
100790	female	female	White	0	0	High School	Missing
100791	male	male	Asian	0	0	High School	Missing
100792	male	Prefer to self-describe	Asian	0	0	Undergraduate	Heterosexual
100793	male	male	White	0	0	Undergraduate	Heterosexual
100794	female	female	White	0	0	Undergraduate	Heterosexual
100795	male	male	Two or More Races	0	0	Undergraduate	Heterosexual
100796	male	male	Two or More Races	1	0	Graduate	Heterosexual
100797	male	male	Native American or Alaska Native	0	0	High School	Missing
100798	male	Prefer not to say	Asian	1	0	Undergraduate	Missing
100799	male	male	White	0	0	Undergraduate	Heterosexual
100800	male	Prefer not to say	White	0	0	Undergraduate	Heterosexual
100801	male	male	White	0	0	Undergraduate	Heterosexual
100802	male	male	Asian	0	1	Undergraduate	Missing
100803	female	female	Asian	0	0	Undergraduate	Heterosexual
100804	female	Non-binary/third gender	White	0	0	Some College	Bisexual
100805	female	female	White	0	0	Undergraduate	Heterosexual
