PerfID,EmpID,Rating,PerfDate
928,64,5,31/Dec/2016
929,65,4,31/Dec/2016
930,66,3,31/Dec/2016
931,67,5,31/Dec/2016
932,68,3,31/Dec/2016
933,69,4,31/Dec/2016
934,70,4,31/Dec/2016
935,71,5,31/Dec/2016
936,72,3,31/Dec/2016
937,73,2,31/Dec/2016
938,74,3,31/Dec/2016
939,75,2,31/Dec/2016
940,76,4,31/Dec/2016
941,77,3,31/Dec/2016
942,78,5,31/Dec/2016
943,79,1,31/Dec/2016
944,80,5,31/Dec/2016
945,81,3,31/Dec/2016
946,83,3,31/Dec/2016
947,84,3,31/Dec/2016
948,85,2,31/Dec/2016
949,86,2,31/Dec/2016
950,87,2,31/Dec/2016
951,88,5,31/Dec/2016
952,89,3,31/Dec/2016
953,90,2,31/Dec/2016
954,91,2,31/Dec/2016
955,92,3,31/Dec/2016
956,93,5,31/Dec/2016
957,94,3,31/Dec/2016
958,96,5,31/Dec/2016
959,97,3,31/Dec/2016
960,98,4,31/Dec/2016
961,99,4,31/Dec/2016
962,100,3,31/Dec/2016
963,101,3,31/Dec/2016
964,102,4,31/Dec/2016
965,103,4,31/Dec/2016
966,104,3,31/Dec/2016
967,105,2,31/Dec/2016
968,106,3,31/Dec/2016
969,107,1,31/Dec/2016
970,108,3,31/Dec/2016
971,109,4,31/Dec/2016
972,110,2,31/Dec/2016
973,111,5,31/Dec/2016
974,112,3,31/Dec/2016
975,113,2,31/Dec/2016
976,114,3,31/Dec/2016
977,115,3,31/Dec/2016
978,116,3,31/Dec/2016
979,117,1,31/Dec/2016
980,118,4,31/Dec/2016
981,119,3,31/Dec/2016
982,120,3,31/Dec/2016
983,121,3,31/Dec/2016
984,122,1,31/Dec/2016
985,123,4,31/Dec/2016
986,124,3,31/Dec/2016
987,125,5,31/Dec/2016
988,126,5,31/Dec/2016
989,127,3,31/Dec/2016
990,128,3,31/Dec/2016
991,129,4,31/Dec/2016
992,130,2,31/Dec/2016
993,131,2,31/Dec/2016
994,132,3,31/Dec/2016
995,134,3,31/Dec/2016
996,135,3,31/Dec/2016
997,136,4,31/Dec/2016
998,137,4,31/Dec/2016
999,138,3,31/Dec/2016
1000,139,2,31/Dec/2016
1001,140,2,31/Dec/2016
1002,141,3,31/Dec/2016
1003,142,3,31/Dec/2016
1004,143,2,31/Dec/2016
1005,144,2,31/Dec/2016
1006,145,3,31/Dec/2016
1007,146,4,31/Dec/2016
1008,147,2,31/Dec/2016
1009,148,2,31/Dec/2016
1010,149,2,31/Dec/2016
1011,150,1,31/Dec/2016
1012,151,2,31/Dec/2016
1013,152,3,31/Dec/2016
1014,153,4,31/Dec/2016
1015,154,3,31/Dec/2016
1016,155,1,31/Dec/2016
1017,156,4,31/Dec/2016
1018,157,1,31/Dec/2016
1019,158,3,31/Dec/2016
1020,159,3,31/Dec/2016
1021,160,4,31/Dec/2016
1022,161,2,31/Dec/2016
1023,162,3,31/Dec/2016
1024,163,3,31/Dec/2016
1025,164,4,31/Dec/2016
1026,165,5,31/Dec/2016
1027,166,4,31/Dec/2016
1028,167,4,31/Dec/2016
1029,168,5,31/Dec/2016
1030,169,4,31/Dec/2016
1031,170,3,31/Dec/2016
1032,171,4,31/Dec/2016
1033,172,3,31/Dec/2016
1034,173,3,31/Dec/2016
1035,174,2,31/Dec/2016
1036,175,2,31/Dec/2016
1037,176,5,31/Dec/2016
1038,177,3,31/Dec/2016
1039,178,4,31/Dec/2016
1040,179,5,31/Dec/2016
1041,180,1,31/Dec/2016
1042,181,3,31/Dec/2016
1043,182,4,31/Dec/2016
1044,184,5,31/Dec/2016
1045,185,4,31/Dec/2016
1046,186,2,31/Dec/2016
1047,187,3,31/Dec/2016
1048,188,3,31/Dec/2016
1049,189,3,31/Dec/2016
1050,191,4,31/Dec/2016
1051,192,2,31/Dec/2016
1052,193,2,31/Dec/2016
1053,194,4,31/Dec/2016
1054,195,5,31/Dec/2016
1055,196,2,31/Dec/2016
1056,197,3,31/Dec/2016
1057,198,3,31/Dec/2016
1058,199,4,31/Dec/2016
1059,200,4,31/Dec/2016
1060,202,2,31/Dec/2016
1061,203,4,31/Dec/2016
1062,204,3,31/Dec/2016
1063,205,4,31/Dec/2016
1064,206,5,31/Dec/2016
1065,208,3,31/Dec/2016
1066,209,3,31/Dec/2016
1067,210,3,31/Dec/2016
1068,212,2,31/Dec/2016
1069,213,5,31/Dec/2016
1070,215,4,31/Dec/2016
1071,216,1,31/Dec/2016
1072,217,1,31/Dec/2016
1073,218,4,31/Dec/2016
1074,219,3,31/Dec/2016
1075,220,3,31/Dec/2016
1076,221,1,31/Dec/2016
1077,222,4,31/Dec/2016
1078,223,5,31/Dec/2016
1079,224,4,31/Dec/2016
1080,225,4,31/Dec/2016
1081,226,4,31/Dec/2016
1082,227,4,31/Dec/2016
1083,228,2,31/Dec/2016
1084,229,5,31/Dec/2016
1085,230,3,31/Dec/2016
1086,231,3,31/Dec/2016
1087,232,3,31/Dec/2016
1088,234,5,31/Dec/2016
1089,235,3,31/Dec/2016
1090,236,4,31/Dec/2016
1091,237,2,31/Dec/2016
1092,238,2,31/Dec/2016
1093,239,3,31/Dec/2016
1094,240,4,31/Dec/2016
1095,241,2,31/Dec/2016
1096,242,1,31/Dec/2016
1097,243,4,31/Dec/2016
1098,244,2,31/Dec/2016
1099,245,1,31/Dec/2016
1100,246,3,31/Dec/2016
1101,247,5,31/Dec/2016
1102,248,4,31/Dec/2016
1103,249,3,31/Dec/2016
1104,250,2,31/Dec/2016
1105,251,1,31/Dec/2016
1106,252,4,31/Dec/2016
1107,253,3,31/Dec/2016
1108,254,3,31/Dec/2016
1109,255,3,31/Dec/2016
1110,256,3,31/Dec/2016
1111,257,5,31/Dec/2016
1112,258,3,31/Dec/2016
1113,259,5,31/Dec/2016
1114,260,3,31/Dec/2016
1115,261,3,31/Dec/2016
1116,262,3,31/Dec/2016
1117,263,2,31/Dec/2016
1118,264,4,31/Dec/2016
1119,265,3,31/Dec/2016
1120,266,3,31/Dec/2016
1121,267,5,31/Dec/2016
1122,268,1,31/Dec/2016
1123,269,3,31/Dec/2016
1124,270,3,31/Dec/2016
1125,271,3,31/Dec/2016
1126,272,3,31/Dec/2016
1127,273,4,31/Dec/2016
1128,274,1,31/Dec/2016
1129,275,5,31/Dec/2016
1130,276,3,31/Dec/2016
1131,278,2,31/Dec/2016
1132,279,5,31/Dec/2016
1133,280,2,31/Dec/2016
1134,281,3,31/Dec/2016
1135,282,3,31/Dec/2016
1136,283,3,31/Dec/2016
1137,285,3,31/Dec/2016
1138,286,3,31/Dec/2016
1139,287,3,31/Dec/2016
1140,288,4,31/Dec/2016
1141,289,3,31/Dec/2016
1142,290,5,31/Dec/2016
1143,291,1,31/Dec/2016
1144,292,2,31/Dec/2016
1145,294,2,31/Dec/2016
1146,295,4,31/Dec/2016
1147,296,3,31/Dec/2016
1148,297,4,31/Dec/2016
1149,298,4,31/Dec/2016
1150,299,3,31/Dec/2016
1151,300,2,31/Dec/2016
1152,301,3,31/Dec/2016
1153,302,3,31/Dec/2016
1154,303,3,31/Dec/2016
1155,304,3,31/Dec/2016
1156,305,3,31/Dec/2016
1157,306,3,31/Dec/2016
1158,307,2,31/Dec/2016
1159,308,2,31/Dec/2016
1160,309,1,31/Dec/2016
1161,310,3,31/Dec/2016
1162,311,4,31/Dec/2016
1163,312,3,31/Dec/2016
1164,313,3,31/Dec/2016
1165,314,3,31/Dec/2016
1166,315,4,31/Dec/2016
1167,316,1,31/Dec/2016
1168,317,4,31/Dec/2016
1169,318,1,31/Dec/2016
1170,319,4,31/Dec/2016
1171,320,5,31/Dec/2016
1172,322,3,31/Dec/2016
1173,323,4,31/Dec/2016
1174,324,4,31/Dec/2016
1175,325,2,31/Dec/2016
1176,326,4,31/Dec/2016
1177,327,4,31/Dec/2016
1178,329,2,31/Dec/2016
1179,331,3,31/Dec/2016
1180,332,3,31/Dec/2016
1181,333,3,31/Dec/2016
1182,334,1,31/Dec/2016
1183,335,4,31/Dec/2016
1184,336,4,31/Dec/2016
1185,337,3,31/Dec/2016
1186,338,3,31/Dec/2016
1187,339,3,31/Dec/2016
1188,340,5,31/Dec/2016
1189,341,3,31/Dec/2016
1190,342,4,31/Dec/2016
1191,343,2,31/Dec/2016
1192,344,4,31/Dec/2016
1193,345,3,31/Dec/2016
1194,346,2,31/Dec/2016
1195,348,3,31/Dec/2016
1196,349,3,31/Dec/2016
1197,350,1,31/Dec/2016
1198,352,4,31/Dec/2016
1199,353,3,31/Dec/2016
1200,354,3,31/Dec/2016
1201,355,3,31/Dec/2016
1202,356,3,31/Dec/2016
1203,357,2,31/Dec/2016
1204,358,1,31/Dec/2016
1205,359,3,31/Dec/2016
1206,360,4,31/Dec/2016
1207,361,4,31/Dec/2016
1208,362,3,31/Dec/2016
1209,363,2,31/Dec/2016
1210,364,2,31/Dec/2016
1211,366,3,31/Dec/2016
1212,367,3,31/Dec/2016
1213,368,3,31/Dec/2016
1214,371,2,31/Dec/2016
1215,372,4,31/Dec/2016
1216,374,1,31/Dec/2016
1217,375,4,31/Dec/2016
1218,376,3,31/Dec/2016
1219,377,4,31/Dec/2016
1220,378,2,31/Dec/2016
1221,379,3,31/Dec/2016
1222,380,2,31/Dec/2016
1223,381,2,31/Dec/2016
1224,382,3,31/Dec/2016
1225,383,4,31/Dec/2016
1226,384,3,31/Dec/2016
1227,385,3,31/Dec/2016
1228,386,3,31/Dec/2016
1229,387,3,31/Dec/2016
1230,388,1,31/Dec/2016
1231,389,5,31/Dec/2016
1232,390,5,31/Dec/2016
1233,391,5,31/Dec/2016
1234,392,1,31/Dec/2016
1235,393,3,31/Dec/2016
1236,394,4,31/Dec/2016
1237,395,3,31/Dec/2016
1238,396,3,31/Dec/2016
1239,397,3,31/Dec/2016
1240,398,3,31/Dec/2016
1241,399,2,31/Dec/2016
1242,400,4,31/Dec/2016
1243,401,3,31/Dec/2016
1244,402,3,31/Dec/2016
1245,403,3,31/Dec/2016
1246,404,4,31/Dec/2016
1247,406,5,31/Dec/2016
1248,407,5,31/Dec/2016
1249,408,3,31/Dec/2016
1250,409,2,31/Dec/2016
1251,411,3,31/Dec/2016
1252,412,3,31/Dec/2016
1253,415,3,31/Dec/2016
1254,416,5,31/Dec/2016
1255,417,3,31/Dec/2016
1256,418,5,31/Dec/2016
1257,419,1,31/Dec/2016
1258,421,3,31/Dec/2016
1259,422,2,31/Dec/2016
1260,423,3,31/Dec/2016
1261,424,3,31/Dec/2016
1262,425,5,31/Dec/2016
1263,426,1,31/Dec/2016
1264,427,4,31/Dec/2016
1265,428,3,31/Dec/2016
1266,429,1,31/Dec/2016
1267,430,3,31/Dec/2016
1268,431,5,31/Dec/2016
1269,432,3,31/Dec/2016
1270,433,1,31/Dec/2016
1271,434,4,31/Dec/2016
1272,435,3,31/Dec/2016
1273,436,5,31/Dec/2016
1274,437,5,31/Dec/2016
1275,438,5,31/Dec/2016
1276,439,4,31/Dec/2016
1277,440,2,31/Dec/2016
1278,442,2,31/Dec/2016
1279,443,2,31/Dec/2016
1280,444,2,31/Dec/2016
1281,445,3,31/Dec/2016
1282,446,3,31/Dec/2016
1283,447,3,31/Dec/2016
1284,448,2,31/Dec/2016
1285,449,3,31/Dec/2016
1286,450,2,31/Dec/2016
1287,451,3,31/Dec/2016
1288,452,5,31/Dec/2016
1289,453,4,31/Dec/2016
1290,454,3,31/Dec/2016
1291,455,3,31/Dec/2016
1292,456,4,31/Dec/2016
1293,457,1,31/Dec/2016
1294,458,3,31/Dec/2016
1295,459,3,31/Dec/2016
1296,460,1,31/Dec/2016
1297,461,2,31/Dec/2016
1298,462,2,31/Dec/2016
1299,463,3,31/Dec/2016
1300,464,4,31/Dec/2016
1301,465,1,31/Dec/2016
1302,466,3,31/Dec/2016
1303,467,2,31/Dec/2016
1304,468,3,31/Dec/2016
1305,469,2,31/Dec/2016
1306,470,3,31/Dec/2016
1307,471,1,31/Dec/2016
1308,472,1,31/Dec/2016
1309,473,3,31/Dec/2016
1310,474,4,31/Dec/2016
1311,475,5,31/Dec/2016
1312,476,2,31/Dec/2016
1313,477,3,31/Dec/2016
1314,478,5,31/Dec/2016
1315,479,3,31/Dec/2016
1316,480,4,31/Dec/2016
1317,481,3,31/Dec/2016
1318,483,3,31/Dec/2016
1319,484,5,31/Dec/2016
1320,485,2,31/Dec/2016
1321,486,2,31/Dec/2016
1322,487,3,31/Dec/2016
1323,489,2,31/Dec/2016
1324,490,3,31/Dec/2016
1325,491,1,31/Dec/2016
1326,492,3,31/Dec/2016
1327,493,3,31/Dec/2016
1328,494,3,31/Dec/2016
1329,495,2,31/Dec/2016
1330,496,4,31/Dec/2016
1331,497,2,31/Dec/2016
1332,498,3,31/Dec/2016
1333,499,2,31/Dec/2016
1334,500,3,31/Dec/2016
1335,501,3,31/Dec/2016
1336,502,2,31/Dec/2016
1337,503,1,31/Dec/2016
1338,504,3,31/Dec/2016
1339,505,1,31/Dec/2016
1340,506,3,31/Dec/2016
1341,507,1,31/Dec/2016
1342,508,2,31/Dec/2016
1343,509,3,31/Dec/2016
1344,510,1,31/Dec/2016
1345,511,3,31/Dec/2016
1346,512,3,31/Dec/2016
1347,513,3,31/Dec/2016
1348,515,3,31/Dec/2016
1349,516,5,31/Dec/2016
1350,517,2,31/Dec/2016
1351,518,2,31/Dec/2016
1352,519,1,31/Dec/2016
1353,520,3,31/Dec/2016
1354,521,5,31/Dec/2016
1355,522,3,31/Dec/2016
1356,523,3,31/Dec/2016
1357,524,4,31/Dec/2016
1358,525,5,31/Dec/2016
1359,526,3,31/Dec/2016
1360,527,3,31/Dec/2016
1361,528,1,31/Dec/2016
1362,529,2,31/Dec/2016
1363,530,3,31/Dec/2016
1364,532,2,31/Dec/2016
1365,533,2,31/Dec/2016
1366,534,2,31/Dec/2016
1367,535,3,31/Dec/2016
1368,536,4,31/Dec/2016
1369,537,2,31/Dec/2016
1370,538,2,31/Dec/2016
1371,539,3,31/Dec/2016
1372,540,2,31/Dec/2016
1373,541,3,31/Dec/2016
1374,542,1,31/Dec/2016
1375,543,3,31/Dec/2016
1376,544,2,31/Dec/2016
1377,545,3,31/Dec/2016
1378,546,3,31/Dec/2016
1379,547,4,31/Dec/2016
1380,548,3,31/Dec/2016
1381,549,4,31/Dec/2016
1382,550,2,31/Dec/2016
1383,551,4,31/Dec/2016
1384,552,4,31/Dec/2016
1385,553,3,31/Dec/2016
1386,554,2,31/Dec/2016
1387,555,5,31/Dec/2016
1388,556,3,31/Dec/2016
1389,557,4,31/Dec/2016
1390,558,4,31/Dec/2016
1391,559,2,31/Dec/2016
1392,560,3,31/Dec/2016
1393,561,2,31/Dec/2016
1394,562,3,31/Dec/2016
1395,563,4,31/Dec/2016
1396,566,1,31/Dec/2016
1397,567,4,31/Dec/2016
1398,568,4,31/Dec/2016
1399,569,3,31/Dec/2016
1400,570,2,31/Dec/2016
1401,571,4,31/Dec/2016
1402,572,3,31/Dec/2016
1403,573,2,31/Dec/2016
1404,574,5,31/Dec/2016
1405,575,1,31/Dec/2016
1406,576,2,31/Dec/2016
1407,577,4,31/Dec/2016
1408,578,3,31/Dec/2016
1409,579,2,31/Dec/2016
1410,581,4,31/Dec/2016
1411,583,2,31/Dec/2016
1412,584,3,31/Dec/2016
1413,585,3,31/Dec/2016
1414,586,1,31/Dec/2016
1415,588,4,31/Dec/2016
1416,589,5,31/Dec/2016
1417,590,3,31/Dec/2016
1418,591,2,31/Dec/2016
1419,593,3,31/Dec/2016
1420,594,2,31/Dec/2016
1421,595,1,31/Dec/2016
1422,596,3,31/Dec/2016
1423,597,2,31/Dec/2016
1424,598,2,31/Dec/2016
1425,600,3,31/Dec/2016
1426,601,2,31/Dec/2016
1427,602,3,31/Dec/2016
1428,603,4,31/Dec/2016
1429,604,3,31/Dec/2016
1430,605,3,31/Dec/2016
1431,606,3,31/Dec/2016
1432,607,4,31/Dec/2016
1433,609,3,31/Dec/2016
1434,610,3,31/Dec/2016
1435,611,2,31/Dec/2016
1436,612,2,31/Dec/2016
1437,613,3,31/Dec/2016
1438,614,4,31/Dec/2016
1439,615,3,31/Dec/2016
1440,616,5,31/Dec/2016
1441,617,4,31/Dec/2016
1442,618,3,31/Dec/2016
1443,619,2,31/Dec/2016
1444,620,3,31/Dec/2016
1445,622,3,31/Dec/2016
1446,623,4,31/Dec/2016
1447,624,1,31/Dec/2016
1448,625,3,31/Dec/2016
1449,626,3,31/Dec/2016
1450,627,2,31/Dec/2016
1451,628,3,31/Dec/2016
1452,629,1,31/Dec/2016
1453,632,4,31/Dec/2016
1454,633,4,31/Dec/2016
1455,634,5,31/Dec/2016
1456,635,2,31/Dec/2016
1457,636,4,31/Dec/2016
1458,637,3,31/Dec/2016
1459,638,2,31/Dec/2016
1460,639,4,31/Dec/2016
1461,640,3,31/Dec/2016
1462,641,1,31/Dec/2016
1463,642,4,31/Dec/2016
1464,643,4,31/Dec/2016
1465,644,4,31/Dec/2016
1466,645,4,31/Dec/2016
1467,646,1,31/Dec/2016
1468,647,1,31/Dec/2016
1469,649,3,31/Dec/2016
1470,651,2,31/Dec/2016
1471,652,3,31/Dec/2016
1472,653,2,31/Dec/2016
1473,654,4,31/Dec/2016
1474,655,3,31/Dec/2016
1475,656,3,31/Dec/2016
1476,657,4,31/Dec/2016
1477,658,4,31/Dec/2016
1478,659,5,31/Dec/2016
1479,660,4,31/Dec/2016
1480,661,3,31/Dec/2016
1481,663,3,31/Dec/2016
1482,664,2,31/Dec/2016
1483,665,3,31/Dec/2016
1484,666,3,31/Dec/2016
1485,667,3,31/Dec/2016
1486,668,4,31/Dec/2016
1487,669,3,31/Dec/2016
1488,670,3,31/Dec/2016
1489,672,4,31/Dec/2016
1490,673,4,31/Dec/2016
1491,675,2,31/Dec/2016
1492,676,2,31/Dec/2016
1493,677,3,31/Dec/2016
1494,678,2,31/Dec/2016
1495,679,3,31/Dec/2016
1496,680,4,31/Dec/2016
1497,681,1,31/Dec/2016
1498,682,4,31/Dec/2016
1499,683,2,31/Dec/2016
1500,685,3,31/Dec/2016
1501,686,3,31/Dec/2016
1502,687,3,31/Dec/2016
1503,689,1,31/Dec/2016
1504,690,3,31/Dec/2016
1505,691,4,31/Dec/2016
1506,692,3,31/Dec/2016
1507,693,5,31/Dec/2016
1508,694,3,31/Dec/2016
1509,695,3,31/Dec/2016
1510,696,5,31/Dec/2016
1511,697,1,31/Dec/2016
1512,698,3,31/Dec/2016
1513,699,1,31/Dec/2016
1514,700,3,31/Dec/2016
1515,701,4,31/Dec/2016
1516,702,2,31/Dec/2016
1517,703,2,31/Dec/2016
1518,704,3,31/Dec/2016
1519,705,4,31/Dec/2016
1520,706,3,31/Dec/2016
1521,707,3,31/Dec/2016
1522,708,4,31/Dec/2016
1523,709,3,31/Dec/2016
1524,710,5,31/Dec/2016
1525,711,4,31/Dec/2016
1526,712,3,31/Dec/2016
1527,713,3,31/Dec/2016
1528,714,3,31/Dec/2016
1529,715,2,31/Dec/2016
1530,716,3,31/Dec/2016
1531,717,2,31/Dec/2016
1532,718,1,31/Dec/2016
1533,719,3,31/Dec/2016
1534,720,3,31/Dec/2016
1535,721,4,31/Dec/2016
1536,722,3,31/Dec/2016
1537,723,3,31/Dec/2016
1538,724,3,31/Dec/2016
1539,725,4,31/Dec/2016
1540,726,2,31/Dec/2016
1541,727,5,31/Dec/2016
1542,728,3,31/Dec/2016
1543,729,1,31/Dec/2016
1544,730,4,31/Dec/2016
1545,731,4,31/Dec/2016
1546,732,2,31/Dec/2016
1547,733,3,31/Dec/2016
1548,734,4,31/Dec/2016
1549,735,1,31/Dec/2016
1550,736,2,31/Dec/2016
1551,737,4,31/Dec/2016
1552,738,4,31/Dec/2016
1553,739,3,31/Dec/2016
1554,740,4,31/Dec/2016
1555,741,3,31/Dec/2016
1556,742,3,31/Dec/2016
1557,743,3,31/Dec/2016
1558,745,2,31/Dec/2016
1559,746,3,31/Dec/2016
1560,747,4,31/Dec/2016
1561,748,3,31/Dec/2016
1562,749,5,31/Dec/2016
1563,750,3,31/Dec/2016
1564,751,1,31/Dec/2016
1565,752,1,31/Dec/2016
1566,753,3,31/Dec/2016
1567,754,2,31/Dec/2016
1568,755,3,31/Dec/2016
1569,757,3,31/Dec/2016
1570,758,4,31/Dec/2016
1571,759,5,31/Dec/2016
1572,760,4,31/Dec/2016
1573,761,5,31/Dec/2016
1574,762,3,31/Dec/2016
1575,763,2,31/Dec/2016
1576,764,2,31/Dec/2016
1577,765,2,31/Dec/2016
1578,766,3,31/Dec/2016
1579,767,4,31/Dec/2016
1580,768,1,31/Dec/2016
1581,770,1,31/Dec/2016
1582,771,2,31/Dec/2016
1583,772,3,31/Dec/2016
1584,773,3,31/Dec/2016
1585,774,3,31/Dec/2016
1586,775,3,31/Dec/2016
1587,776,3,31/Dec/2016
1588,777,4,31/Dec/2016
1589,778,4,31/Dec/2016
1590,780,1,31/Dec/2016
1591,781,5,31/Dec/2016
1592,782,3,31/Dec/2016
1593,783,1,31/Dec/2016
1594,784,4,31/Dec/2016
1595,785,2,31/Dec/2016
1596,786,3,31/Dec/2016
1597,787,3,31/Dec/2016
1598,788,3,31/Dec/2016
1599,789,5,31/Dec/2016
1600,790,3,31/Dec/2016
1601,791,4,31/Dec/2016
1602,792,1,31/Dec/2016
1603,793,2,31/Dec/2016
1604,794,2,31/Dec/2016
1605,795,3,31/Dec/2016
1606,796,3,31/Dec/2016
1607,797,4,31/Dec/2016
1608,798,4,31/Dec/2016
1609,800,3,31/Dec/2016
1610,801,3,31/Dec/2016
1611,802,3,31/Dec/2016
1612,803,3,31/Dec/2016
1613,805,4,31/Dec/2016
1614,806,3,31/Dec/2016
1615,807,2,31/Dec/2016
1616,808,5,31/Dec/2016
1617,809,3,31/Dec/2016
1618,810,3,31/Dec/2016
1619,811,3,31/Dec/2016
1620,812,5,31/Dec/2016
1621,813,3,31/Dec/2016
1622,814,3,31/Dec/2016
1623,815,5,31/Dec/2016
1624,816,3,31/Dec/2016
1625,817,4,31/Dec/2016
1626,818,3,31/Dec/2016
1627,819,3,31/Dec/2016
1628,820,3,31/Dec/2016
1629,821,5,31/Dec/2016
1630,822,3,31/Dec/2016
1631,823,4,31/Dec/2016
1632,824,4,31/Dec/2016
1633,825,4,31/Dec/2016
1634,826,2,31/Dec/2016
1635,827,1,31/Dec/2016
1636,828,5,31/Dec/2016
1637,829,3,31/Dec/2016
1638,830,1,31/Dec/2016
1639,831,2,31/Dec/2016
1640,832,2,31/Dec/2016
1641,833,1,31/Dec/2016
1642,834,1,31/Dec/2016
1643,835,3,31/Dec/2016
1644,836,2,31/Dec/2016
1645,837,4,31/Dec/2016
1646,838,1,31/Dec/2016
1647,839,4,31/Dec/2016
1648,840,5,31/Dec/2016
1649,841,4,31/Dec/2016
1650,842,3,31/Dec/2016
1651,843,4,31/Dec/2016
1652,844,4,31/Dec/2016
1653,845,2,31/Dec/2016
1654,846,5,31/Dec/2016
1655,847,3,31/Dec/2016
1656,848,3,31/Dec/2016
1657,849,4,31/Dec/2016
1658,850,3,31/Dec/2016
1659,851,1,31/Dec/2016
1660,852,1,31/Dec/2016
1661,853,3,31/Dec/2016
1662,854,5,31/Dec/2016
1663,855,3,31/Dec/2016
1664,856,3,31/Dec/2016
1665,857,2,31/Dec/2016
1666,858,3,31/Dec/2016
1667,859,2,31/Dec/2016
1668,860,2,31/Dec/2016
1669,861,4,31/Dec/2016
1670,862,4,31/Dec/2016
1671,863,2,31/Dec/2016
1672,864,4,31/Dec/2016
1673,865,2,31/Dec/2016
1674,866,3,31/Dec/2016
1675,867,3,31/Dec/2016
1676,868,3,31/Dec/2016
1677,869,5,31/Dec/2016
1678,870,5,31/Dec/2016
1679,871,3,31/Dec/2016
1680,872,1,31/Dec/2016
1681,873,3,31/Dec/2016
1682,874,2,31/Dec/2016
1683,875,4,31/Dec/2016
1684,876,4,31/Dec/2016
1685,877,3,31/Dec/2016
1686,878,4,31/Dec/2016
1687,879,4,31/Dec/2016
1688,880,3,31/Dec/2016
1689,881,2,31/Dec/2016
1690,883,2,31/Dec/2016
1691,884,3,31/Dec/2016
1692,885,2,31/Dec/2016
1693,886,3,31/Dec/2016
1694,887,3,31/Dec/2016
1695,888,3,31/Dec/2016
1696,889,4,31/Dec/2016
1697,890,3,31/Dec/2016
1698,891,4,31/Dec/2016
1699,892,4,31/Dec/2016
1700,893,4,31/Dec/2016
1701,895,1,31/Dec/2016
1702,896,4,31/Dec/2016
1703,897,4,31/Dec/2016
1704,898,2,31/Dec/2016
1705,899,3,31/Dec/2016
1706,900,2,31/Dec/2016
1707,901,2,31/Dec/2016
1708,902,3,31/Dec/2016
1709,903,3,31/Dec/2016
1710,904,4,31/Dec/2016
1711,905,4,31/Dec/2016
1712,906,4,31/Dec/2016
1713,907,4,31/Dec/2016
1714,908,3,31/Dec/2016
1715,910,5,31/Dec/2016
1716,911,3,31/Dec/2016
1717,912,1,31/Dec/2016
1718,913,3,31/Dec/2016
1719,914,1,31/Dec/2016
1720,915,3,31/Dec/2016
1721,916,3,31/Dec/2016
1722,917,5,31/Dec/2016
1723,920,2,31/Dec/2016
1724,921,2,31/Dec/2016
1725,922,3,31/Dec/2016
1726,923,1,31/Dec/2016
1727,924,5,31/Dec/2016
1728,926,2,31/Dec/2016
1729,927,1,31/Dec/2016
1730,928,2,31/Dec/2016
1731,929,3,31/Dec/2016
1732,930,3,31/Dec/2016
1733,931,2,31/Dec/2016
1734,932,5,31/Dec/2016
1735,933,4,31/Dec/2016
1736,934,4,31/Dec/2016
1737,935,2,31/Dec/2016
1738,936,4,31/Dec/2016
1739,937,4,31/Dec/2016
1740,938,3,31/Dec/2016
1741,939,2,31/Dec/2016
1742,940,3,31/Dec/2016
1743,942,1,31/Dec/2016
1744,943,2,31/Dec/2016
1745,944,4,31/Dec/2016
1746,945,5,31/Dec/2016
1747,946,5,31/Dec/2016
1748,947,5,31/Dec/2016
1749,948,1,31/Dec/2016
1750,949,1,31/Dec/2016
1751,950,5,31/Dec/2016
1752,951,2,31/Dec/2016
1753,952,2,31/Dec/2016
1754,954,3,31/Dec/2016
1755,955,4,31/Dec/2016
1756,956,4,31/Dec/2016
1757,957,4,31/Dec/2016
1758,960,4,31/Dec/2016
1759,961,4,31/Dec/2016
1760,962,3,31/Dec/2016
1761,963,3,31/Dec/2016
1762,964,1,31/Dec/2016
1763,965,2,31/Dec/2016
1764,966,2,31/Dec/2016
1765,967,2,31/Dec/2016
1766,968,4,31/Dec/2016
1767,969,4,31/Dec/2016
1768,970,2,31/Dec/2016
1769,971,2,31/Dec/2016
1770,972,3,31/Dec/2016
1771,973,2,31/Dec/2016
1772,974,2,31/Dec/2016
1773,975,1,31/Dec/2016
1774,977,4,31/Dec/2016
1775,978,5,31/Dec/2016
1776,979,2,31/Dec/2016
1777,980,3,31/Dec/2016
1778,981,3,31/Dec/2016
1779,982,4,31/Dec/2016
1780,983,1,31/Dec/2016
1781,984,5,31/Dec/2016
1782,985,4,31/Dec/2016
1783,986,4,31/Dec/2016
1784,987,3,31/Dec/2016
1785,988,4,31/Dec/2016
1786,989,3,31/Dec/2016
1787,990,3,31/Dec/2016
1788,991,3,31/Dec/2016
1789,992,2,31/Dec/2016
1790,993,4,31/Dec/2016
1791,994,2,31/Dec/2016
1792,995,3,31/Dec/2016
1793,996,3,31/Dec/2016
1794,997,3,31/Dec/2016
1795,998,1,31/Dec/2016
1796,999,5,31/Dec/2016
1797,1000,3,31/Dec/2016
1798,1001,4,31/Dec/2016
1799,1002,2,31/Dec/2016
1800,1003,3,31/Dec/2016
1801,1004,3,31/Dec/2016
1802,1005,2,31/Dec/2016
1803,1007,4,31/Dec/2016
1804,1008,4,31/Dec/2016
